Data;Ano;Mês;Nome do Mês;Dia;Dia da Semana;Dia Útil;Semana;CW;Trimestre;Nome do Trimestre;Semestre;Nome do Semestre;Início do Mês;Mês/Ano;Mês/Ano Curto
1959-11-22;2059;11;Novembro;22;Sábado;Final de Semana;47;47/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-23;2059;11;Novembro;23;Domingo;Final de Semana;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-24;2059;11;Novembro;24;Segunda-Feira;Dia Útil;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-25;2059;11;Novembro;25;Terça-Feira;Dia Útil;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-26;2059;11;Novembro;26;Quarta-Feira;Dia Útil;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-27;2059;11;Novembro;27;Quinta-Feira;Dia Útil;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-28;2059;11;Novembro;28;Sexta-Feira;Dia Útil;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-29;2059;11;Novembro;29;Sábado;Final de Semana;48;48/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-11-30;2059;11;Novembro;30;Domingo;Final de Semana;49;49/59;4;Trim 4;2;Semestre 2;1959-11-01;nov/59;nov/59
1959-12-01;2059;12;Dezembro;1;Segunda-Feira;Dia Útil;49;49/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-02;2059;12;Dezembro;2;Terça-Feira;Dia Útil;49;49/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-03;2059;12;Dezembro;3;Quarta-Feira;Dia Útil;49;49/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-04;2059;12;Dezembro;4;Quinta-Feira;Dia Útil;49;49/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-05;2059;12;Dezembro;5;Sexta-Feira;Dia Útil;49;49/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-06;2059;12;Dezembro;6;Sábado;Final de Semana;49;49/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-07;2059;12;Dezembro;7;Domingo;Final de Semana;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-08;2059;12;Dezembro;8;Segunda-Feira;Dia Útil;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-09;2059;12;Dezembro;9;Terça-Feira;Dia Útil;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-10;2059;12;Dezembro;10;Quarta-Feira;Dia Útil;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-11;2059;12;Dezembro;11;Quinta-Feira;Dia Útil;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-12;2059;12;Dezembro;12;Sexta-Feira;Dia Útil;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-13;2059;12;Dezembro;13;Sábado;Final de Semana;50;50/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-14;2059;12;Dezembro;14;Domingo;Final de Semana;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-15;2059;12;Dezembro;15;Segunda-Feira;Dia Útil;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-16;2059;12;Dezembro;16;Terça-Feira;Dia Útil;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-17;2059;12;Dezembro;17;Quarta-Feira;Dia Útil;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-18;2059;12;Dezembro;18;Quinta-Feira;Dia Útil;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-19;2059;12;Dezembro;19;Sexta-Feira;Dia Útil;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-20;2059;12;Dezembro;20;Sábado;Final de Semana;51;51/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-21;2059;12;Dezembro;21;Domingo;Final de Semana;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-22;2059;12;Dezembro;22;Segunda-Feira;Dia Útil;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-23;2059;12;Dezembro;23;Terça-Feira;Dia Útil;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-24;2059;12;Dezembro;24;Quarta-Feira;Dia Útil;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-25;2059;12;Dezembro;25;Quinta-Feira;Dia Útil;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-26;2059;12;Dezembro;26;Sexta-Feira;Dia Útil;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-27;2059;12;Dezembro;27;Sábado;Final de Semana;52;52/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-28;2059;12;Dezembro;28;Domingo;Final de Semana;53;53/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-29;2059;12;Dezembro;29;Segunda-Feira;Dia Útil;53;53/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-30;2059;12;Dezembro;30;Terça-Feira;Dia Útil;53;53/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1959-12-31;2059;12;Dezembro;31;Quarta-Feira;Dia Útil;53;53/59;4;Trim 4;2;Semestre 2;1959-12-01;dez/59;dez/59
1960-01-01;2060;1;Janeiro;1;Quinta-Feira;Dia Útil;1;jan/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-02;2060;1;Janeiro;2;Sexta-Feira;Dia Útil;1;jan/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-03;2060;1;Janeiro;3;Sábado;Final de Semana;1;jan/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-04;2060;1;Janeiro;4;Domingo;Final de Semana;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-05;2060;1;Janeiro;5;Segunda-Feira;Dia Útil;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-06;2060;1;Janeiro;6;Terça-Feira;Dia Útil;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-07;2060;1;Janeiro;7;Quarta-Feira;Dia Útil;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-08;2060;1;Janeiro;8;Quinta-Feira;Dia Útil;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-09;2060;1;Janeiro;9;Sexta-Feira;Dia Útil;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-10;2060;1;Janeiro;10;Sábado;Final de Semana;2;fev/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-11;2060;1;Janeiro;11;Domingo;Final de Semana;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-12;2060;1;Janeiro;12;Segunda-Feira;Dia Útil;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-13;2060;1;Janeiro;13;Terça-Feira;Dia Útil;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-14;2060;1;Janeiro;14;Quarta-Feira;Dia Útil;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-15;2060;1;Janeiro;15;Quinta-Feira;Dia Útil;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-16;2060;1;Janeiro;16;Sexta-Feira;Dia Útil;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-17;2060;1;Janeiro;17;Sábado;Final de Semana;3;mar/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-18;2060;1;Janeiro;18;Domingo;Final de Semana;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-19;2060;1;Janeiro;19;Segunda-Feira;Dia Útil;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-20;2060;1;Janeiro;20;Terça-Feira;Dia Útil;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-21;2060;1;Janeiro;21;Quarta-Feira;Dia Útil;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-22;2060;1;Janeiro;22;Quinta-Feira;Dia Útil;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-23;2060;1;Janeiro;23;Sexta-Feira;Dia Útil;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-24;2060;1;Janeiro;24;Sábado;Final de Semana;4;abr/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-25;2060;1;Janeiro;25;Domingo;Final de Semana;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-26;2060;1;Janeiro;26;Segunda-Feira;Dia Útil;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-27;2060;1;Janeiro;27;Terça-Feira;Dia Útil;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-28;2060;1;Janeiro;28;Quarta-Feira;Dia Útil;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-29;2060;1;Janeiro;29;Quinta-Feira;Dia Útil;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-30;2060;1;Janeiro;30;Sexta-Feira;Dia Útil;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-01-31;2060;1;Janeiro;31;Sábado;Final de Semana;5;mai/60;1;Trim 1;1;Semestre 1;1960-01-01;jan/60;jan/60
1960-02-01;2060;2;Fevereiro;1;Domingo;Final de Semana;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-02;2060;2;Fevereiro;2;Segunda-Feira;Dia Útil;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-03;2060;2;Fevereiro;3;Terça-Feira;Dia Útil;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-04;2060;2;Fevereiro;4;Quarta-Feira;Dia Útil;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-05;2060;2;Fevereiro;5;Quinta-Feira;Dia Útil;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-06;2060;2;Fevereiro;6;Sexta-Feira;Dia Útil;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-07;2060;2;Fevereiro;7;Sábado;Final de Semana;6;jun/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-08;2060;2;Fevereiro;8;Domingo;Final de Semana;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-09;2060;2;Fevereiro;9;Segunda-Feira;Dia Útil;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-10;2060;2;Fevereiro;10;Terça-Feira;Dia Útil;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-11;2060;2;Fevereiro;11;Quarta-Feira;Dia Útil;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-12;2060;2;Fevereiro;12;Quinta-Feira;Dia Útil;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-13;2060;2;Fevereiro;13;Sexta-Feira;Dia Útil;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-14;2060;2;Fevereiro;14;Sábado;Final de Semana;7;jul/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-15;2060;2;Fevereiro;15;Domingo;Final de Semana;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-16;2060;2;Fevereiro;16;Segunda-Feira;Dia Útil;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-17;2060;2;Fevereiro;17;Terça-Feira;Dia Útil;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-18;2060;2;Fevereiro;18;Quarta-Feira;Dia Útil;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-19;2060;2;Fevereiro;19;Quinta-Feira;Dia Útil;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-20;2060;2;Fevereiro;20;Sexta-Feira;Dia Útil;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-21;2060;2;Fevereiro;21;Sábado;Final de Semana;8;ago/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-22;2060;2;Fevereiro;22;Domingo;Final de Semana;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-23;2060;2;Fevereiro;23;Segunda-Feira;Dia Útil;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-24;2060;2;Fevereiro;24;Terça-Feira;Dia Útil;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-25;2060;2;Fevereiro;25;Quarta-Feira;Dia Útil;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-26;2060;2;Fevereiro;26;Quinta-Feira;Dia Útil;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-27;2060;2;Fevereiro;27;Sexta-Feira;Dia Útil;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-28;2060;2;Fevereiro;28;Sábado;Final de Semana;9;set/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-02-29;2060;2;Fevereiro;29;Domingo;Final de Semana;10;out/60;1;Trim 1;1;Semestre 1;1960-02-01;fev/60;fev/60
1960-03-01;2060;3;Março;1;Segunda-Feira;Dia Útil;10;out/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-02;2060;3;Março;2;Terça-Feira;Dia Útil;10;out/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-03;2060;3;Março;3;Quarta-Feira;Dia Útil;10;out/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-04;2060;3;Março;4;Quinta-Feira;Dia Útil;10;out/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-05;2060;3;Março;5;Sexta-Feira;Dia Útil;10;out/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-06;2060;3;Março;6;Sábado;Final de Semana;10;out/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-07;2060;3;Março;7;Domingo;Final de Semana;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-08;2060;3;Março;8;Segunda-Feira;Dia Útil;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-09;2060;3;Março;9;Terça-Feira;Dia Útil;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-10;2060;3;Março;10;Quarta-Feira;Dia Útil;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-11;2060;3;Março;11;Quinta-Feira;Dia Útil;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-12;2060;3;Março;12;Sexta-Feira;Dia Útil;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-13;2060;3;Março;13;Sábado;Final de Semana;11;nov/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-14;2060;3;Março;14;Domingo;Final de Semana;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-15;2060;3;Março;15;Segunda-Feira;Dia Útil;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-16;2060;3;Março;16;Terça-Feira;Dia Útil;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-17;2060;3;Março;17;Quarta-Feira;Dia Útil;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-18;2060;3;Março;18;Quinta-Feira;Dia Útil;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-19;2060;3;Março;19;Sexta-Feira;Dia Útil;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-20;2060;3;Março;20;Sábado;Final de Semana;12;dez/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-21;2060;3;Março;21;Domingo;Final de Semana;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-22;2060;3;Março;22;Segunda-Feira;Dia Útil;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-23;2060;3;Março;23;Terça-Feira;Dia Útil;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-24;2060;3;Março;24;Quarta-Feira;Dia Útil;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-25;2060;3;Março;25;Quinta-Feira;Dia Útil;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-26;2060;3;Março;26;Sexta-Feira;Dia Útil;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-27;2060;3;Março;27;Sábado;Final de Semana;13;13/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-28;2060;3;Março;28;Domingo;Final de Semana;14;14/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-29;2060;3;Março;29;Segunda-Feira;Dia Útil;14;14/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-30;2060;3;Março;30;Terça-Feira;Dia Útil;14;14/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-03-31;2060;3;Março;31;Quarta-Feira;Dia Útil;14;14/60;1;Trim 1;1;Semestre 1;1960-03-01;mar/60;mar/60
1960-04-01;2060;4;Abril;1;Quinta-Feira;Dia Útil;14;14/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-02;2060;4;Abril;2;Sexta-Feira;Dia Útil;14;14/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-03;2060;4;Abril;3;Sábado;Final de Semana;14;14/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-04;2060;4;Abril;4;Domingo;Final de Semana;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-05;2060;4;Abril;5;Segunda-Feira;Dia Útil;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-06;2060;4;Abril;6;Terça-Feira;Dia Útil;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-07;2060;4;Abril;7;Quarta-Feira;Dia Útil;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-08;2060;4;Abril;8;Quinta-Feira;Dia Útil;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-09;2060;4;Abril;9;Sexta-Feira;Dia Útil;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-10;2060;4;Abril;10;Sábado;Final de Semana;15;15/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-11;2060;4;Abril;11;Domingo;Final de Semana;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-12;2060;4;Abril;12;Segunda-Feira;Dia Útil;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-13;2060;4;Abril;13;Terça-Feira;Dia Útil;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-14;2060;4;Abril;14;Quarta-Feira;Dia Útil;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-15;2060;4;Abril;15;Quinta-Feira;Dia Útil;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-16;2060;4;Abril;16;Sexta-Feira;Dia Útil;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-17;2060;4;Abril;17;Sábado;Final de Semana;16;16/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-18;2060;4;Abril;18;Domingo;Final de Semana;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-19;2060;4;Abril;19;Segunda-Feira;Dia Útil;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-20;2060;4;Abril;20;Terça-Feira;Dia Útil;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-21;2060;4;Abril;21;Quarta-Feira;Dia Útil;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-22;2060;4;Abril;22;Quinta-Feira;Dia Útil;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-23;2060;4;Abril;23;Sexta-Feira;Dia Útil;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-24;2060;4;Abril;24;Sábado;Final de Semana;17;17/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-25;2060;4;Abril;25;Domingo;Final de Semana;18;18/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-26;2060;4;Abril;26;Segunda-Feira;Dia Útil;18;18/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-27;2060;4;Abril;27;Terça-Feira;Dia Útil;18;18/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-28;2060;4;Abril;28;Quarta-Feira;Dia Útil;18;18/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-29;2060;4;Abril;29;Quinta-Feira;Dia Útil;18;18/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-04-30;2060;4;Abril;30;Sexta-Feira;Dia Útil;18;18/60;2;Trim 2;1;Semestre 1;1960-04-01;abr/60;abr/60
1960-05-01;2060;5;Maio;1;Sábado;Final de Semana;18;18/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-02;2060;5;Maio;2;Domingo;Final de Semana;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-03;2060;5;Maio;3;Segunda-Feira;Dia Útil;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-04;2060;5;Maio;4;Terça-Feira;Dia Útil;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-05;2060;5;Maio;5;Quarta-Feira;Dia Útil;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-06;2060;5;Maio;6;Quinta-Feira;Dia Útil;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-07;2060;5;Maio;7;Sexta-Feira;Dia Útil;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-08;2060;5;Maio;8;Sábado;Final de Semana;19;19/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-09;2060;5;Maio;9;Domingo;Final de Semana;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-10;2060;5;Maio;10;Segunda-Feira;Dia Útil;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-11;2060;5;Maio;11;Terça-Feira;Dia Útil;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-12;2060;5;Maio;12;Quarta-Feira;Dia Útil;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-13;2060;5;Maio;13;Quinta-Feira;Dia Útil;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-14;2060;5;Maio;14;Sexta-Feira;Dia Útil;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-15;2060;5;Maio;15;Sábado;Final de Semana;20;20/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-16;2060;5;Maio;16;Domingo;Final de Semana;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-17;2060;5;Maio;17;Segunda-Feira;Dia Útil;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-18;2060;5;Maio;18;Terça-Feira;Dia Útil;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-19;2060;5;Maio;19;Quarta-Feira;Dia Útil;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-20;2060;5;Maio;20;Quinta-Feira;Dia Útil;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-21;2060;5;Maio;21;Sexta-Feira;Dia Útil;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-22;2060;5;Maio;22;Sábado;Final de Semana;21;21/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-23;2060;5;Maio;23;Domingo;Final de Semana;22;22/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-24;2060;5;Maio;24;Segunda-Feira;Dia Útil;22;22/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-25;2060;5;Maio;25;Terça-Feira;Dia Útil;22;22/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
1960-05-26;2060;5;Maio;26;Quarta-Feira;Dia Útil;22;22/60;2;Trim 2;1;Semestre 1;1960-05-01;mai/60;mai/60
